Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Index,International Securities Identification Number
GRAVITA,GRAVITA INDIA LTD,1802.35,INR,3.0149748513946046,1209037,4.234250924747511,132552608688,INR,42.947043853712934,41.9668,INR,20.974209226103824,0.289548415836071,Non-energy minerals,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE024L01027
GREAVESCOT,GREAVES COTTON LTD.,228.3,INR,2.925927595690009,3040747,0.9514179230824275,53075549510,INR,144.23805913570888,1.5828,INR,,0.876040297853701,Producer manufacturing,Buy,"Nifty MicroCap 250, Nifty Total Market",INE224A01026
GREENPANEL,GREENPANEL INDUSTRIES LTD,231.8,INR,0.41152263374486336,285898,1.5337785023800825,28431160656,INR,39.19181672161637,5.9145,INR,-60.10670587759176,0.129394004744447,Non-energy minerals,Neutral,"Nifty MicroCap 250, Nifty Total Market",INE08ZM01014
GREENPLY,GREENPLY INDUSTRIES LTD,291.55,INR,4.34860415175377,210308,2.264322397958598,36313153722,INR,35.074950073386105,8.3122,INR,96.21367702948329,0.171939477303989,Producer manufacturing,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE461C01038
GRINDWELL,GRINDWELL NORTON LTD,1787.25,INR,7.47790005412231,89244,2.076325505971146,198997063600,INR,53.657474818739956,33.3085,INR,-5.503512216157313,0.9458632393034,Process industries,Buy,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty MNC, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE536A01023
GRINFRA,G R INFRAPROJECTS LTD,1019.75,INR,0.7011306966869129,151106,0.17227676423042487,98621903115,INR,8.473203157457416,120.35,INR,0.3666070666097342,0,Industrial services,Buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE201P01022
GRSE,GARDEN REACH SHIP&ENG LTD,1701.6,INR,-1.3021664104869375,2377276,0.7478071928309188,194887326516,INR,49.37870354786101,34.4602,INR,31.159034163571047,0.610709457473697,Producer manufacturing,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE382Z01011
GRWRHITECH,GARWARE HI-TECH FILMS LTD,4187.75,INR,3.8229351315838356,433513,3.784239355782031,97267073405,INR,31.26031062122753,133.9638,INR,65.06502115621096,0.238851601499988,Process industries,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE291A01017
GSFC,GUJ STATE FERT & CHEM LTD,181.14,INR,1.6042180839129376,1598362,1.1666283231158474,72204128862,INR,13.265956278150059,13.6545,INR,-28.809768356073672,2.2075055187638,Process industries,Sell,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE026A01025
GSPL,GUJARAT STATE PETRO LTD,288.7,INR,1.0677402415543538,1212549,0.5523526721992933,162972456151,INR,11.926647195151675,24.2063,INR,-12.314441168160315,1.73100225030293,Utilities,Neutral,"Nifty 500, Nifty Oil and Gas, Nifty SmallCap 100, Nifty Energy, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE246F01010
GUJALKALI,GUJARAT ALKALIES & CHEM,548,INR,1.2751801885048932,37730,0.6976223890007477,40243436432,INR,,-16.3582,INR,-0.4340752110514115,2.52737226277372,Process industries,,"Nifty MicroCap 250, Nifty Total Market",INE186A01019
GUJGASLTD,GUJARAT GAS LTD,413.25,INR,2.683563175549761,687219,0.9969031867235663,284408380784,INR,22.3835729219703,18.4622,INR,15.148377761423024,1.36996248335955,Utilities,Neutral,"Nifty 500, Nifty Oil and Gas, Nifty Energy, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE844O01030
GULFOILLUB,GULF OIL LUB. IND. LTD.,1256.95,INR,-2.5128940939232844,132760,0.7860872736875699,61921461201,INR,17.63397867564534,71.28,INR,24.11631551453944,3.18496695596783,Energy minerals,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE635Q01029
GVT&D,GE VERNOVA T&D INDIA LTD,1622.05,INR,4.963276927556867,987472,2.613787690894629,414910602117,INR,85.08400606375334,19.0641,INR,391.026400515132,0.123422506093986,Producer manufacturing,Strong buy,"Nifty 500, Nifty Energy, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE200A01026
HAL,HINDUSTAN AERONAUTICS LTD,3891.25,INR,1.8931905366658426,3311452,1.8347425660683117,2600698876190,INR,29.925441143107633,130.0315,INR,41.550451055547256,0.977177756348441,Electronic technology,Strong buy,"Nifty 500, Nifty Next 50, Nifty 200, Nifty PSE, Nifty 100, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE066F01020
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,656.3,INR,1.807182191887067,596027,1.28104898543797,99945568345,INR,44.10736847764725,14.8796,INR,-6.181588902900375,0.876056981793251,Technology services,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE419U01012
HAPPYFORGE,HAPPY FORGINGS LTD,824.75,INR,3.138873257049962,49493,1.0525700164394283,78074954026,INR,29.295279366319754,28.153,INR,,0.482829380167783,Producer manufacturing,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE330T01021
HARSHA,HARSHA ENGINEERS INT LTD,389.6,INR,0.19287643050019285,60874,1.2199858509378263,35470781098,INR,27.60810102183988,14.1118,INR,19.772198740472927,0.256673511293634,Producer manufacturing,Neutral,"Nifty MicroCap 250, Nifty Total Market",INE0JUS01029
HATHWAY,HATHWAY CABLE & DATACOM,13.71,INR,1.4053254437869918,5181786,1.4930095053485772,24303533867,INR,26.259337291706572,0.5221,INR,84.29226967878574,0,Consumer services,,"Nifty Media, Nifty MicroCap 250, Nifty Total Market",INE982F01036
HAVELLS,HAVELLS INDIA LTD,1480.8,INR,-1.368768108702165,2203224,1.905368918627563,928594821587,INR,66.32714763702818,22.3257,INR,18.344553405777912,0.675151065050805,Producer manufacturing,Buy,"Nifty 500, Nifty Next 50, Nifty Consumer Durables, Nifty 200, Nifty India Consumption, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE176B01034
HBLENGINE,HBL ENGINEERING LTD,465.3,INR,1.1301890893284043,2054239,0.6629351482175058,129034247498,INR,41.15331888736568,11.3065,INR,33.798400075736055,0.107411385606874,Producer manufacturing,Strong buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE292B01021
HCC,HINDUSTAN CONSTRUCTION CO,27.54,INR,12.042310821806351,97774403,3.513911853345037,50014846522,INR,15.63529011013966,1.7614,INR,-34.224578961126255,0,Industrial services,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE549A01026
HCG,HEALTHCARE GLOB. ENT. LTD,523,INR,4.3287452623179705,736573,4.8991761021056055,73032740662,INR,125.83307268483989,4.1563,INR,64.57986853567752,0,Health services,Buy,"Nifty MicroCap 250, Nifty Total Market",INE075I01017
HCLTECH,HCL TECHNOLOGIES LTD,1566.7,INR,0.30089628681178265,8109210,3.004066108784534,4254077064738,INR,24.89987285441831,62.92,INR,8.707671043538353,3.44464644531624,Technology services,Neutral,"Nifty 50, Nifty 500, Nifty IT, Nifty 200, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 200 Momentum 30, Nifty India Digital, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE860A01027
HDFCAMC,HDFC AMC LTD,3994.55,INR,0.6741771258631987,854935,2.305706531632788,854616480367,INR,36.24160769370351,110.22,INR,32.4054619955961,1.75113823985591,Finance,Buy,"Nifty Financial Services, Nifty 500, Nifty Financial Services 25/50, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE127D01025
HDFCBANK,HDFC BANK LTD,1770.35,INR,0.09045936395759203,16754132,1.761031671790514,13542751151101,INR,19.454395604395604,91,INR,1.9493614160878274,1.10178828714298,Finance,Strong buy,"Nifty 50, Nifty Bank, Nifty Financial Services, Nifty 500, Nifty Financial Services 25/50, Nifty Private Bank, Nifty 200, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE040A01034
HDFCLIFE,HDFC LIFE INS CO LTD,679.6,INR,0.7785274708979018,3725271,1.453154619890012,1460630492821,INR,83.7378939845733,8.1158,INR,14.458578963698415,0.294789593927334,Finance,Buy,"Nifty 50, Nifty Financial Services, Nifty 500, Nifty Financial Services 25/50, Nifty 200, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE795G01014
HEG,HEG LTD,429.5,INR,1.285225798844473,586581,0.402197498395889,82883846474,INR,37.3972555029256,11.4848,INR,-41.44351763098321,1.0477299185099,Electronic technology,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE545A01024
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,195.79,INR,1.0268317853457072,191304,1.5587298043602782,44291535305,INR,42.47440124956612,4.6096,INR,-32.41452114245498,4.09311844461499,Non-energy minerals,Sell,"Nifty MicroCap 250, Nifty Total Market",INE578A01017
HEMIPROP,HEMISPHERE PROP IND LTD,132.25,INR,5.825398095542932,1565581,2.147074171368934,37705500870,INR,,-0.3798,INR,-70.61994609164422,0,Finance,,"Nifty MicroCap 250, Nifty Total Market",INE0AJG01018
HERITGFOOD,HERITAGE FOODS LTD,405.7,INR,0.4456548650656132,468487,1.1740151781695782,37661256200,INR,19.751223193203668,20.5405,INR,126.95431191646873,0.615991129727732,Consumer non-durables,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE978A01027
HEROMOTOCO,HERO MOTOCORP LTD,3629,INR,0.8854231822414942,1195882,2.0032218872580674,726399411161,INR,17.506029908345393,207.3,INR,14.790409214242208,3.85483782146594,Consumer durables,Buy,"Nifty 50, Nifty 500, Nifty Auto, Nifty 200, Nifty India Consumption, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE158A01026
HFCL,HFCL LTD,82.81,INR,1.6822200392927362,29780674,2.3303504713794014,119698558127,INR,32.35523950925998,2.5594,INR,22.307177673707354,0.241050982282753,Electronic technology,Strong buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE548A01028
HGINFRA,H.G.INFRA ENGINEERING LTD,1127.75,INR,4.824092577961621,130998,1.5516843138903924,73359863882,INR,13.399004594453626,84.1667,INR,5.591540301870422,0.133256340780882,Industrial services,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE926X01010
HIKAL,HIKAL LTD,410.45,INR,1.9371662734384731,270538,1.0399164186080838,50584132988,INR,67.86765435364926,6.0478,INR,4.103694013151092,0.292504570383912,Health technology,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE475B01022
HINDALCO,HINDALCO INDUSTRIES LTD,695.35,INR,-1.5015227707344745,7595841,1.1628030618917173,1563620214756,INR,11.138074643600833,62.43,INR,47.86830885836097,0.503018108651911,Non-energy minerals,Buy,"Nifty 50, Nifty 500, Nifty Metal, Nifty 200, Nifty Commodities, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE038A01020
HINDCOPPER,HINDUSTAN COPPER LTD,229.91,INR,-0.8110789939169057,8388685,1.5448636768211672,222367162817,INR,55.268155484506835,4.1599,INR,32.63718394286263,0.400086975429441,Non-energy minerals,,"Nifty 500, Nifty Metal, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing",INE531E01026
HINDOILEXP,HINDUSTAN OIL EXPLORATION,177,INR,2.0878994116968537,1044377,1.1925026424837355,23407061646,INR,14.045055267689232,12.6023,INR,-36.51074334366105,0,Energy minerals,,"Nifty MicroCap 250, Nifty Total Market",INE345A01011
HINDPETRO,HINDUSTAN PETROLEUM CORP,356.95,INR,6.06150646263556,15733590,2.4342839536728866,759739001137,INR,12.596694051551339,28.3368,INR,-64.3507557134554,5.88152639686599,Energy minerals,Buy,"Nifty 500, Nifty Infrastructure, Nifty Oil and Gas, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty Energy, Nifty MidCap 50, Nifty PSE, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Commodities, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE094A01015
HINDUNILVR,HINDUSTAN UNILEVER LTD.,2246.2,INR,0.16946129147340916,2152415,1.4454558445999397,5280588871773,INR,49.12647519399511,45.7228,INR,4.108765594296676,1.91327949453825,Consumer non-durables,Buy,"Nifty 50, Nifty 500, Nifty FMCG, Nifty 200, Nifty India Consumption, Nifty MNC, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE030A01027
HINDWAREAP,HINDWARE HME INOVATON LTD,209.51,INR,1.6644021739130328,365186,1.0865920939956046,17519730329,INR,,-4.5813,INR,-175.60774346871747,0.182186679398424,Producer manufacturing,Neutral,"Nifty MicroCap 250, Nifty Total Market",INE05AN01011
HINDZINC,HINDUSTAN ZINC LTD,446.4,INR,-2.1803440341842983,3772285,1.5850660244412833,1886182307804,INR,20.091455730385626,22.2184,INR,13.053477840533253,6.49641577060932,Non-energy minerals,Neutral,"Nifty 500, Nifty Metal, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE267A01025
HNDFDS,HINDUSTAN FOODS LTD,555.55,INR,-1.6551602053460832,104826,1.5534196393640858,63628306569,INR,62.9019474637681,8.832,INR,10.26905549659781,0,Consumer non-durables,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE254N01026
HOMEFIRST,HOME FIRST FIN CO IND LTD,1103.15,INR,9.157925984563633,1900774,8.332265922503781,99200686679,INR,27.90665317480395,39.53,INR,25.53191489361703,0.308655984748763,Finance,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE481N01025
HONASA,HONASA CONSUMER LTD,220.76,INR,-0.7731032002876659,400397,0.5002811291144807,71816805404,INR,91.99483268741925,2.3997,INR,,0,Retail trade,Neutral,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE0J5401028
HONAUT,HONEYWELL AUTOMATION IND,33910,INR,0.12593249840923915,9168,1.8769577234107893,299951332923,INR,56.36699350990004,601.5932,INR,14.320712368991003,0.294765263682267,Electronic technology,Buy,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty MNC, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE671A01010
HSCL,HIMADRI SPECIALITY CHEM L,441.55,INR,3.5408605932700254,812456,1.1511950193134937,217738093134,INR,42.2131931166348,10.46,INR,22.33918128654971,0.113365831538374,Process industries,Buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE019C01026
HUDCO,HSG & URBAN DEV CORPN LTD,202.8,INR,1.8941868060091496,7046857,0.9423954412972214,406285603846,INR,15.139864577345449,13.3951,INR,30.447188516448204,2.04483863020448,Finance,Strong buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE031A01017
ICICIBANK,ICICI BANK LTD.,1343.1,INR,1.6191268820458398,60494318,5.73310671945688,9476284107167,INR,20.004468275245753,67.14,INR,12.859304084720119,0.745462000074546,Finance,Strong buy,"Nifty 50, Nifty Bank, Nifty Financial Services, Nifty 500, Nifty Financial Services 25/50, Nifty Private Bank, Nifty 200, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE090A01021
ICICIGI,ICICI LOMBARD GIC LTD,1723.2,INR,-0.08986809682562427,740178,0.8200368817065516,853867684410,INR,34.116016630370225,50.51,INR,35.560923242082666,0.66742114274107,Finance,Buy,"Nifty Financial Services, Nifty 500, Nifty Next 50, Nifty Financial Services 25/50, Nifty 200, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE765G01017
ICICIPRULI,ICICI PRU LIFE INS CO LTD,581.4,INR,0.5534417156693067,1122260,1.1571809436449394,838987537170,INR,86.51785714285714,6.72,INR,6.238340658298283,0.103359173126615,Finance,Buy,"Nifty Financial Services, Nifty 500, Nifty Next 50, Nifty Financial Services 25/50, Nifty 200, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE726G01019
ICIL,INDO COUNT INDUSTRIES LTD,272.45,INR,0.1470317956257957,509190,1.489209308501382,53940099768,INR,16.514423222631034,16.4977,INR,-4.09652141561644,0.807784101340187,Process industries,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE483B01026
IDBI,IDBI BANK LTD,81.37,INR,8.118522455487641,15896623,2.997182295242976,874707914257,INR,12.138073004460223,6.7037,INR,34.98379074965266,1.84388444990781,Finance,,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE008A01015
IDEA,VODAFONE IDEA LTD,7.62,INR,4.958677685950417,718941400,1.7476547769976944,544014889955,INR,,-4.5736,INR,28.207704140897246,0,Communications,Sell,"Nifty 500, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Digital, Nifty LargeMidCap 250",INE669E01016
IDEAFORGE,IDEAFORGE TECHNO LTD,386.75,INR,0.9922966444705605,785206,1.6926377073772527,16627696909.999998,INR,,-6.1377,INR,-192.26294269737235,0,Electronic technology,Buy,"Nifty MicroCap 250, Nifty Total Market",INE349Y01013
IDFCFIRSTB,IDFC FIRST BANK LTD,56.29,INR,1.0411057260814904,29785349,1.0806094080950326,412212540117,INR,21.206298975286316,2.6544,INR,-41.14412416851441,0,Finance,Neutral,"Nifty Bank, Nifty 500, Nifty Private Bank, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE092T01019
IEX,INDIAN ENERGY EXC LTD,172.67,INR,3.0373552929943757,6138007,1.2028088395806196,153906173924,INR,37.65072719740084,4.5861,INR,19.395485668167975,1.73812282734647,Finance,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE022Q01020
IFBIND,IFB INDUSTRIES LTD,1264.85,INR,2.8542386663956014,130953,1.1298587342248327,51282613898,INR,45.74271103813911,27.6514,INR,294.23153692614767,0,Consumer durables,Buy,"Nifty MicroCap 250, Nifty Total Market",INE559A01017
IFCI,IFCI LTD,45.3,INR,4.329801934592343,11714861,1.5597038207791574,118474087737,INR,141.38576779026215,0.3204,INR,,0,Finance,,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE039A01010
IGL,INDRAPRASTHA GAS LTD,198.14,INR,0.2732793522267166,6396200,1.9568253868800611,277270318561,INR,16.351827552342517,12.1173,INR,-12.949805673891335,2.65084574602373,Utilities,Buy,"Nifty 500, Nifty Oil and Gas, Nifty 200, Nifty MidCap 100, Nifty Energy, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE203G01027
IIFL,IIFL FINANCE LTD,340,INR,4.055087987758225,2731680,1.0406275521123292,144378088403,INR,25.00827479680777,13.5955,INR,-70.14169818199387,1.14234048809174,Finance,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE530B01024
IIFLCAPS,IIFL CAPITAL SERVICES LTD,218.94,INR,3.239496392700526,653577,1.4783207802080804,68035576446.00001,INR,9.126302626094207,23.99,INR,75.87976539589441,1.36643133682532,Finance,,"Nifty MicroCap 250, Nifty Total Market",INE489L01022
IMAGICAA,IMAGICAAWORLD ENT LTD,65.76,INR,0.12180267965894989,1152724,1.1159468554323708,35652730028,INR,51.853020028386695,1.2682,INR,-82.48874651349037,0,Consumer services,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE172N01012
IMFA,INDIAN METALS & FERRO,653.55,INR,0.6778094431179199,93722,1.2366125561259966,35304867536,INR,8.442478630601675,77.4121,INR,12.195514330229345,3.43852678230305,Non-energy minerals,,"Nifty MicroCap 250, Nifty Total Market",INE919H01018
